SPY
79.01589965820312
77.47505187988281
75.80054473876953
76.21438598632812
75.29752349853516
75.37390899658203
77.16307067871094
77.83161163330078
76.8574447631836
77.5769271850586
77.04846954345703
77.72338104248047
77.25860595703125
75.7368392944336
75.00463104248047
75.83230590820312
76.62824249267578
76.92109680175781
76.94660949707031
77.26493835449219
77.74884796142578
78.06717681884766
77.64057922363281
76.59642791748047
76.89566040039062
75.46939086914062
75.6922378540039
75.95333099365234
75.972412109375
75.94059753417969
75.28475189208984
75.54583740234375
74.3360595703125
75.02373504638672
73.74391174316406
74.50801086425781
74.24056243896484
75.78138732910156
75.32933807373047
74.22781372070312
73.56566619873047
72.15214538574219
72.68063354492188
72.21583557128906
72.39411926269531
70.52854919433594
69.22327423095703
70.07009887695312
66.40901947021484
66.24982452392578
64.91275024414062
62.84977340698242
62.17173385620117
64.35742950439453
65.02849578857422
64.79840087890625
65.36083984375
66.7476806640625
66.63902282714844
67.47625732421875
68.60743713378906
68.66498565673828
68.53076171875
68.08338928222656
67.71907043457031
69.22738647460938
70.30109405517578
69.98148345947266
69.85371398925781
70.29467010498047
68.79917907714844
68.65218353271484
68.60743713378906
69.9623794555664
69.60443878173828
69.41911315917969
70.66534423828125
70.5055923461914
68.67137145996094
67.8469467163086
67.61686706542969
69.34880828857422
69.82173919677734
70.73565673828125
71.83489227294922
71.73906707763672
71.96273040771484
72.03944396972656
71.59843444824219
73.2089614868164
73.2792739868164
73.41350555419922
73.08751678466797
73.9886703491211
73.3687744140625
72.88302612304688
73.93119049072266
74.09095001220703
73.77137756347656
72.4356918334961
73.41350555419922
72.88947296142578
72.45486450195312
73.6819076538086
75.03038787841797
74.99205780029297
74.49356842041016
73.10032653808594
72.95335388183594
73.03643035888672
71.61758422851562
72.30146789550781
73.0491943359375
73.48382568359375
74.00148010253906
73.27290344238281
73.71730041503906
73.57621765136719
73.9802474975586
74.42915344238281
74.39065551757812
73.30048370361328
74.08924865722656
74.92936706542969
75.42959594726562
74.89729309082031
74.72413635253906
74.11490631103516
74.44197082519531
73.71090698242188
73.24915313720703
73.8455581665039
72.35132598876953
72.89643096923828
72.56297302246094
72.06277465820312
72.61429595947266
72.8387222290039
72.81953430175781
73.01827239990234
70.72245788574219
71.74212646484375
72.58222961425781
72.24232482910156
70.4466552734375
70.01058197021484
69.70922088623047
69.27310943603516
70.6005630493164
71.46635437011719
71.24188995361328
71.99862670898438
71.86392211914062
71.1136245727539
69.74768829345703
70.92125701904297
69.45272064208984
70.31200408935547
71.4727554321289
71.32527160644531
71.60099792480469
71.28035736083984
72.94132995605469
74.23037719726562
73.99308013916016
74.87166595458984
74.71131896972656
75.02554321289062
75.18588256835938
75.1410140991211
74.41631317138672
74.31371307373047
75.0218276977539
75.03467559814453
75.53634643554688
74.11499786376953
74.14716339111328
73.98635864257812
73.06666564941406
73.49113464355469
73.6841049194336
73.65189361572266
73.6841049194336
73.27889251708984
72.76439666748047
72.46211242675781
72.47502136230469
72.62934875488281
72.12126922607422
72.93806457519531
71.12442016601562
71.65821075439453
71.11155700683594
72.80298614501953
72.64863586425781
72.33349609375
72.59718322753906
71.38810729980469
71.07937622070312
70.36550903320312
70.40410614013672
69.06637573242188
68.72550201416016
69.3686294555664
70.21755981445312
69.94746398925781
69.18858337402344
67.83154296875
67.59358215332031
70.10823059082031
69.29789733886719
67.99234008789062
69.37503814697266
70.88642883300781
70.6098861694336
70.9764633178711
71.32376098632812
70.55201721191406
69.90887451171875
70.06321716308594
70.80928802490234
69.90243530273438
69.52297973632812
69.00849151611328
68.8155517578125
68.95704650878906
67.12405395507812
67.29135131835938
67.92160034179688
66.53884887695312
66.46166229248047
66.71891784667969
65.5741195678711
65.97288513183594
65.31047058105469
65.21398162841797
66.96330261230469
67.5099868774414
65.9343032836914
65.09175872802734
64.07402038574219
64.40961456298828
62.96394729614258
63.067203521728516
64.17081451416016
63.867515563964844
62.621856689453125
61.29240417480469
61.64091491699219
64.0933837890625
63.293067932128906
61.698997497558594
